Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1809,Pro,2018/11/13,17763.107,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1803,Pro,2019/08/13,17134.95,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1803,Pro,2019/07/09,17134.885,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1803,Pro,2019/06/11,17134.829,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1803,Pro,2019/05/19,17134.766,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1803,Pro,2019/04/09,17134.706,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1803,Pro,2019/03/12,17134.648,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1803,Pro,2019/01/08,17134.523,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1803,Pro,2018/09/11,17134.285,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1803,Pro,2018/08/14,17134.228,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1803,Pro,2018/06/12,17134.112,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1803,Pro,1970/01/01,17134.1,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1709,Pro,2017/11/14,16299.64,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1709,Pro,2017/11/14,16299.15,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1709,Pro,2017/12/12,16299.125,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1703,Pro,2017/07/11,15063.483,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1703,Pro,2017/06/13,15063.413,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1703,Pro,2017/03/20,15063.0,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1607,Pro,2016/11/08,14393.447,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1511,Pro,2016/03/08,10586.164,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1511,Pro,1970/01/01,10586.0,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 10,1507,Pro,2015/07/29,10240.0,Authentication succeeded for EAP method type {uint1}.,{uint1}
100,0,Information,Operational Channel,RasTls authentication succeeded event,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Authentication succeeded for EAP method type {uint1}.,{uint1}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,21H2,Pro,2022/09/20,22000.978,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
101,0,Error,Operational Channel,RasTls authentication failed event,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Authentication failed for EAP method type {uint1}. The error was {uint2}.,{uint1} | {uint2}
