Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1809,Pro,2020/11/10,17763.1577,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1809,Pro,2020/10/13,17763.1518,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1809,Pro,2020/09/08,17763.1457,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1809,Pro,2020/08/11,17763.1397,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1809,Pro,2020/07/14,17763.1339,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1809,Pro,2020/06/09,17763.1282,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1809,Pro,2020/05/12,17763.1217,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1809,Pro,2020/04/14,17763.1158,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1809,Pro,2020/03/12,17763.1098,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1809,Pro,2018/11/13,17763.107,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1809,Pro,2020/02/11,17763.1039,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1803,Pro,2019/08/13,17134.95,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1803,Pro,2019/07/09,17134.885,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1803,Pro,2019/06/11,17134.829,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1803,Pro,2019/05/19,17134.766,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1803,Pro,2019/04/09,17134.706,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1803,Pro,2019/03/12,17134.648,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1803,Pro,2019/01/08,17134.523,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1803,Pro,2018/09/11,17134.285,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1803,Pro,2018/08/14,17134.228,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1803,Pro,2018/06/12,17134.112,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1803,Pro,2019/09/10,17134.1006,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1803,Pro,1970/01/01,17134.1,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1709,Pro,2017/11/14,16299.64,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1709,Pro,2017/11/14,16299.15,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1709,Pro,2017/12/12,16299.125,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1703,Pro,2017/07/11,15063.483,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1703,Pro,2017/06/13,15063.413,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1703,Pro,2017/03/20,15063.0,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1607,Pro,2016/11/08,14393.447,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1511,Pro,2016/03/08,10586.164,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1511,Enterprise,2016/02/09,10586.104,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1511,Pro,1970/01/01,10586.0,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 10,1507,Pro,2015/07/29,10240.0,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 8,8,Pro,1970/01/01,9200.0,,
1009,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Start,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 11,22H2,Pro,2022/10/18,22621.674,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 11,22H2,Pro,2022/09/20,22621.382,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 11,21H2,Pro,2022/09/20,22000.978,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 11,21H2,Pro,2022/08/16,22000.856,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 11,21H2,Pro,2022/07/19,22000.795,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 11,21H2,Pro,2022/06/21,22000.739,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 11,21H2,Pro,2022/05/17,22000.675,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 11,21H2,Pro,2022/04/19,22000.613,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 11,21H2,Pro,2022/03/15,22000.556,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 11,21H2,Pro,2022/02/15,22000.493,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 11,21H2,Pro,2022/01/11,22000.434,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 11,21H2,Pro,2021/12/14,22000.376,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 11,21H2,Pro,2021/11/09,22000.318,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 11,21H2,Pro,2021/09/16,22000.194,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 11,21H2,Pro,2022/10/18,22000.1098,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H2,Pro,2022/10/18,19044.213,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H2,Pro,2022/09/20,19044.2006,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H2,Pro,2022/08/16,19044.1889,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H2,Pro,2022/07/19,19044.1826,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H2,Pro,2022/06/21,19044.1766,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H2,Pro,2022/05/17,19044.1706,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H2,Pro,2022/04/19,19044.1645,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H2,Pro,2022/01/11,19044.1466,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H2,Pro,2021/10/12,19044.1288,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2021/04/13,19043.928,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2022/10/18,19043.213,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2022/09/20,19043.2006,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2022/08/16,19043.1889,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2022/07/19,19043.1826,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2022/06/21,19043.1766,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2022/05/17,19043.1706,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2022/04/19,19043.1645,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2022/01/11,19043.1466,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2021/12/14,19043.1415,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H2,Pro,2021/12/14,19043.1415,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2021/11/09,19043.1348,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2021/10/12,19043.1288,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2021/09/14,19043.1237,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2021/08/10,19043.1165,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2021/07/13,19043.111,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2021/06/08,19043.1052,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2022/04/19,19042.1645,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2022/01/11,19042.1466,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2021/05/11,19041.985,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2021/05/11,19041.985,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2021/04/13,19041.928,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2021/04/13,19041.928,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2021/03/09,19041.867,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2021/03/09,19041.867,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2021/02/09,19041.804,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2021/02/09,19041.804,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2021/01/12,19041.746,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2021/01/12,19041.746,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2020/12/08,19041.685,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2020/12/08,19041.685,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2020/11/19,19041.631,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2020/11/10,19041.63,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2020/10/13,19041.572,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2020/09/08,19041.508,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2020/08/11,19041.45,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2020/07/14,19041.388,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2020/06/09,19041.329,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2020/05/27,19041.264,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2020/04/16,19041.208,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2022/03/15,19041.1586,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2022/03/15,19041.1586,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H2,Pro,2022/03/15,19041.1586,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2022/02/15,19041.1526,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H1,Pro,2022/02/15,19041.1526,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,21H2,Pro,2022/02/15,19041.1526,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2021/12/14,19041.1415,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2021/11/09,19041.1348,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2021/11/09,19041.1348,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2021/10/12,19041.1288,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2021/10/12,19041.1288,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2021/09/14,19041.1237,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2021/09/14,19041.1237,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2021/08/10,19041.1165,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2021/08/10,19041.1165,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2021/07/13,19041.111,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2021/07/13,19041.111,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,20H2,Pro,2021/06/08,19041.1052,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,2004,Pro,2021/06/08,19041.1052,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,1909,Pro,2020/07/14,18363.959,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,1909,Pro,2020/06/09,18363.9,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,1909,Pro,2020/05/12,18363.836,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,1909,Pro,2020/04/14,18363.778,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,1909,Pro,2020/03/12,18363.72,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,1909,Pro,2020/02/11,18363.657,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,1909,Pro,2020/01/14,18363.592,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,1909,Pro,2019/12/10,18363.535,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,1909,Pro,2019/10/05,18363.418,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,1909,Pro,2021/06/08,18363.1621,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,1909,Pro,2021/05/11,18363.1556,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,1909,Pro,2021/04/13,18363.15,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,1909,Pro,2021/03/09,18363.144,,
1010,0,Information,Microsoft-Windows-WMPNSSUI/Diagnostic,PlayTo_LaunchSharingCPL,Stop,,Windows 10,1909,Pro,2021/02/11,18363.1379,,
